user_id,Count,report_weight,Last_update_date,Date,date_of_birth,sex,current_height,current_weight,diet_type,activity_level
60,248,52,1459360800,1459360800,572551200,0,157,56.1,0,0
60,248,52,1459447200,1459447200,572551200,0,157,56.1,0,0
60,248,52,1459533600,1459533600,572551200,0,157,56.1,0,0
60,248,52,1459620000,1459620000,572551200,0,157,56.1,0,0
60,248,52,1459706400,1459706400,572551200,0,157,56.1,0,0
60,248,52,1459792800,1459792800,572551200,0,157,56.1,0,0
60,248,52,1459879200,1459879200,572551200,0,157,56.1,0,0
60,248,52,1459965600,1459965600,572551200,0,157,56.1,0,0
60,248,52,1460052000,1460052000,572551200,0,157,56.1,0,0
60,248,52,1460311200,1460311200,572551200,0,157,56.1,0,0
60,248,52,1460484000,1460484000,572551200,0,157,56.1,0,0
60,248,56,1461088800,1461088800,572551200,0,157,56.1,0,0
60,248,56,1461175200,1461175200,572551200,0,157,56.1,0,0
60,248,56,1461261600,1461261600,572551200,0,157,56.1,0,0
60,248,52,1461434400,1461434400,572551200,0,157,56.1,0,0
60,248,52,1463076000,1463076000,572551200,0,157,56.1,0,0
60,248,52,1463335200,1463335200,572551200,0,157,56.1,0,0
60,248,56,1463421600,1463421600,572551200,0,157,56.1,0,0
60,248,52,1463508000,1463508000,572551200,0,157,56.1,0,0
60,248,52,1463594400,1463594400,572551200,0,157,56.1,0,0
60,248,51,1463680800,1463680800,572551200,0,157,56.1,0,0
60,248,51,1463767200,1463767200,572551200,0,157,56.1,0,0
60,248,51,1463940000,1463940000,572551200,0,157,56.1,0,0
60,248,51,1464112800,1464112800,572551200,0,157,56.1,0,0
60,248,56,1464544800,1464544800,572551200,0,157,56.1,0,0
60,248,56,1464631200,1464631200,572551200,0,157,56.1,0,0
60,248,53,1464717600,1464717600,572551200,0,157,56.1,0,0
60,248,57,1464804000,1464804000,572551200,0,157,56.1,0,0
60,248,53,1464890400,1464890400,572551200,0,157,56.1,0,0
60,248,56,1465149600,1465149600,572551200,0,157,56.1,0,0
60,248,53,1465236000,1465236000,572551200,0,157,56.1,0,0
60,248,53,1465322400,1465322400,572551200,0,157,56.1,0,0
60,248,53,1465408800,1465408800,572551200,0,157,56.1,0,0
